agency_cd	site_no	dec_lat_va	dec_long_va	coord_acy_cd	dec_coord_	alt_va	alt_acy_va	alt_datum_cd	well_depth_va	gw_begin_date	gw_end_date	gw_count_nu	d_top_2
USGS	302632091082601	30.442413040000002	-91.140661699999995	S	NAD83	47.00	5.	NGVD29	1242	1920-06-05	1967-12-11	123	25.000000000000000
USGS	302633089465301	30.442692399999999	-89.781455399999999	S	NAD83	25.00	5	NGVD29	265	1942-12-01	1970-05-12	127	25.000000000000000
USGS	302636085024701	30.443529340000001	-85.046306400000006	F	NAD83	59.00	.1	NGVD29	212	1961-06-01	1990-05-14	84	12.987899780273438
USGS	302636091083802	30.443333330000002	-91.143888899999993	S	NAD83	45	2.5	NGVD29	1754	1998-10-13	2020-09-25	339	25.000000000000000
USGS	302636095422801	30.443611099999998	-95.708055599999994	1	NAD83	240.13	1	NAVD88	118	2005-02-08	2020-10-14	78	24.236940383911133
USGS	302636095422803	30.443611099999998	-95.708055599999994	1	NAD83	240.13	1	NAVD88	60	2005-02-08	2020-10-14	75	24.236940383911133
USGS	302637085543301	30.443807600000000	-85.909101789999994	S	NAD83	16.00	5.	NGVD29	196	1968-06-04	1994-10-27	112	11.549160003662109
USGS	302638091090801	30.444079680000002	-91.152328699999998	F	NAD83	48.33	.1	NGVD29	1387	1918-07-11	1992-10-23	93	25.000000000000000
USGS	302640084170001	30.444644669999999	-84.283233100000004	T	NAD83	100.52	1.	NGVD29	310	1974-01-04	2000-09-15	133	25.000000000000000
USGS	302642091083401	30.445190749999998	-91.142883999999995	F	NAD83	44	5	NGVD29	860	1996-12-17	2020-10-20	438	25.000000000000000
USGS	302643087153601	30.445475070000001	-87.259972000000005	S	NAD83	62.00	5.	NGVD29	179	1971-01-01	1982-01-19	126	7.544289112091064
USGS	302648091102301	30.446857399999999	-91.173162599999998	S	NAD83	57.02	.01	NGVD29	970	1940-08-22	2010-10-14	1802	25.000000000000000
USGS	302652091121401	30.445277780000001	-91.204444400000000	5	NAD83	29.00	2.5	NGVD29	1888	1966-04-05	2020-09-11	260	25.000000000000000
USGS	302652091121402	30.445277780000001	-91.204444400000000	5	NAD83	29.00	2.5	NGVD29	2448	1966-04-05	2020-09-11	265	25.000000000000000
USGS	302653091095701	30.448246260000001	-91.165940199999994	S	NAD83	52.00	5.	NGVD29	1259	1916-03-25	2020-09-29	257	25.000000000000000
USGS	302654092341001	30.459166669999998	-92.572777799999997	5	NAD83	42.00	2.5	NGVD29	203	1977-03-04	2015-05-28	181	19.765359878540039
USGS	302657091101201	30.449357350000000	-91.170107000000002	S	NAD83	57.00	5	NGVD29	2254	1930-01-07	1988-10-12	155	25.000000000000000
USGS	302659093253601	30.449922340000001	-93.426829799999993	F	NAD83	70.55	.01	NGVD29	365	1943-10-07	1983-02-24	117	25.000000000000000
USGS	302700093253701	30.450200100000000	-93.427107599999999	F	NAD83	71.05	.01	NGVD29	658	1963-07-23	1995-12-01	116	25.000000000000000
USGS	302702090321401	30.450748050000001	-90.537312200000002	S	NAD83	22.00	5.	NGVD29	383	1939-08-10	1963-04-04	117	25.000000000000000
USGS	302702091103902	30.450746200000001	-91.177607199999997	S	NAD83	46.50	.1	NGVD29	2579	1966-05-19	2020-09-29	264	25.000000000000000
USGS	302702091185101	30.450555560000002	-91.314166700000001	S	NAD83	14.00	2.5	NGVD29	1304	1978-03-28	2020-11-03	209	25.000000000000000
USGS	302703091133701	30.451024050000001	-91.227052999999998	S	NAD83	22.00	2.5	NGVD29	1027	1966-07-28	1977-07-29	85	25.000000000000000
USGS	302703091133703	30.450833329999998	-91.226944399999994	S	NAD83	22.00	2.5	NGVD29	2017	1966-07-28	2020-09-11	244	25.000000000000000
USGS	302710084163001	30.452978000000002	-84.274899599999998	F	NAD83	186.50	.1	NGVD29	314	1945-03-13	2011-07-22	206	25.000000000000000
USGS	302710092340501	30.452979440000000	-92.568193500000007	S	NAD83	47.15	5	NGVD29	323	1939-02-17	1972-02-23	84	19.916389465332031
USGS	302711091111501	30.453246170000000	-91.187607499999999	S	NAD83	56.00	2	NGVD29	845	1978-08-03	2020-09-29	60	25.000000000000000
USGS	302719091103201	30.455468300000000	-91.175662700000004	S	NAD83	35.30	.1	NGVD29	687	1965-07-12	2018-08-01	378	25.000000000000000
USGS	302721086101401	30.456030599999998	-86.170497190000006	S	NAD83	4.00	5.	NGVD29	250	1931-01-01	1994-10-27	128	14.477829933166504
USGS	302724081244801	30.456906260000000	-81.413142699999995	S	NAD83	7.57	.01	NGVD29	nodata	1966-05-10	2014-08-07	145	10.305109977722168
USGS	302724090565801	30.456857130000000	-90.949545499999999	S	NAD83	37.00	2.5	NGVD29	2611	1979-09-20	2020-09-02	129	25.000000000000000
USGS	302726091145501	30.457412800000000	-91.248720199999994	S	NAD83	19.00	2.5	NGVD29	1367	1966-04-05	2018-08-17	132	25.000000000000000
USGS	302729091100601	30.458245999999999	-91.168440300000000	F	NAD83	50.00	2.5	NGVD29	692	1971-03-08	2020-09-29	333	25.000000000000000
USGS	302732091121901	30.458888890000001	-91.205277800000005	5	NAD83	27.00	2.5	NGVD29	1335	1943-02-24	2020-09-11	1089	25.000000000000000
USGS	302745091092401	30.462690349999999	-91.156773400000006	S	NAD83	59.05	.01	NGVD29	2120	1943-02-23	2019-01-30	1534	25.000000000000000
USGS	302747086382001	30.463253689999998	-86.638842499999996	S	NAD83	57.67	.1	NGVD29	858	1966-08-01	1990-05-16	67	23.854320526123047
USGS	302747086382002	30.463253689999998	-86.638842499999996	S	NAD83	58.00	10	NGVD29	38.0	1977-08-16	1989-09-07	69	23.854320526123047
USGS	302748090581901	30.463523550000001	-90.972046199999994	S	NAD83	39.00	2.5	NGVD29	2612	1957-07-31	1965-08-04	85	25.000000000000000
USGS	302750092435001	30.464090689999999	-92.730699290000004	S	NAD83	50.00	2.5	NGVD29	229	1962-07-31	1976-01-01	123	17.165739059448242
USGS	302801081375101	30.467182650000002	-81.630651999999998	S	NAD83	34.79	2.5	NGVD29	nodata	1940-07-24	2002-09-16	493	25.000000000000000
USGS	302804090581802	30.467967880000000	-90.971768400000002	S	NAD83	37.00	2.5	NGVD29	1305	1957-07-01	1985-10-10	107	25.000000000000000
USGS	302806091172601	30.468333330000000	-91.290555600000005	S	NAD83	18.00	2.5	NGVD29	1288	1966-04-05	2020-09-10	216	25.000000000000000
USGS	302806091172602	30.468333330000000	-91.290555600000005	S	NAD83	18.00	2.5	NGVD29	2100	1966-04-14	2020-09-10	220	25.000000000000000
USGS	302819090052001	30.472136960000000	-90.088965999999999	S	NAD83	12.00	10	NGVD29	1535	1942-12-01	1970-05-12	159	25.000000000000000
USGS	302819090582102	30.472134440000001	-90.972601800000007	S	NAD83	40.00	2.5	NGVD29	2263	1948-05-13	2020-09-02	101	25.000000000000000
USGS	302820087211401	30.472418850000000	-87.353864599999994	S	NAD83	23.00	5.	NGVD29	201	1972-03-01	1982-10-11	120	19.422899246215820
USGS	302820091072401	30.472412290000001	-91.123439200000007	T	NAD83	55.00	5	NGVD29	1236	1972-05-16	2008-07-31	124	25.000000000000000
USGS	302822083255585	30.472987900000000	-83.431814900000006	S	NAD83	101	.1	NGVD29	322.	1952-04-01	1991-01-10	260	25.000000000000000
USGS	302826090344901	30.474080640000000	-90.580369000000005	S	NAD83	33.00	2.5	NGVD29	2144	1954-10-30	1990-02-01	216	25.000000000000000
USGS	302840086044301	30.477974079999999	-86.078550300000003	F	NAD83	40.00	5.	NGVD29	200	1978-04-01	1990-05-15	61	13.025429725646973
USGS	302841086195201	30.478253070000001	-86.331056899999993	F	NAD83	2.00	5.	NGVD29	316	1969-12-04	1990-05-17	94	3.483062028884888
USGS	302844091033601	30.479078699999999	-91.060104199999998	T	NAD83	50.00	2.5	NGVD29	1464	1942-09-06	2020-09-30	107	25.000000000000000
USGS	302852090010601	30.481303459999999	-90.018408199999996	S	NAD83	35.00	5	NGVD29	1598	1953-03-11	1990-01-25	163	25.000000000000000
USGS	302852092415001	30.481312490000001	-92.697364800000003	F	NAD83	50.00	2.5	NGVD29	450	1950-02-24	2020-10-16	69	19.388109207153320
USGS	302853091150201	30.481388890000002	-91.250555599999998	S	NAD83	25.00	2.5	NGVD29	472	1977-11-09	2019-03-19	181	25.000000000000000
USGS	302854090010601	30.481859000000000	-90.018408199999996	S	NAD83	35.00	5	NGVD29	615	1950-04-18	1975-12-02	145	25.000000000000000
USGS	302855090344101	30.482136029999999	-90.578146899999993	S	NAD83	35.00	2.5	NGVD29	2030	1954-11-30	1983-10-13	72	25.000000000000000
USGS	302857086285201	30.482698249999999	-86.481060900000003	S	NAD83	7.54	.1	NGVD29	508	1947-09-01	1990-05-16	94	2.690977096557617
USGS	302910091042601	30.486300759999999	-91.073993500000000	S	NAD83	50.00	5.	NGVD29	2012	1954-11-26	1970-01-08	155	25.000000000000000
USGS	302911090564501	30.486578600000001	-90.945934500000007	F	NAD83	45.00	2.5	NGVD29	1215	1957-06-26	1964-08-04	60	25.000000000000000
USGS	302916090571601	30.487967439999998	-90.954545800000005	S	NAD83	45.00	2.5	NGVD29	2160	1948-03-29	1973-02-16	122	25.000000000000000
USGS	302919091020501	30.488800630000000	-91.034825799999993	S	NAD83	49.00	2.5	NGVD29	700	1979-12-19	2020-09-30	140	25.000000000000000
USGS	302922091122301	30.489634240000001	-91.206496999999999	S	NAD83	27.00	2.5	NGVD29	2105	1958-07-02	1988-10-24	108	25.000000000000000
USGS	302923091122201	30.489912000000000	-91.206219290000007	S	NAD83	26.00	2.5	NGVD29	2080	1920-12-28	1963-09-12	60	25.000000000000000
USGS	302930091101501	30.491856349999999	-91.170940599999994	F	NAD83	60	5	NGVD29	412	1963-06-15	2020-11-24	2765	25.000000000000000
USGS	302930091111301	30.491856380000002	-91.187052100000002	S	NAD83	64.40	.1	NGVD29	2061	1942-06-16	2017-04-18	2485	25.000000000000000
USGS	302932091101901	30.492411890000000	-91.172051699999997	S	NAD83	59.00	2.5	NGVD29	2792	1975-02-04	2020-11-24	496	25.000000000000000
USGS	302932091101902	30.492411890000000	-91.172051699999997	S	NAD83	59.00	2.5	NGVD29	654	1975-04-28	2020-11-24	506	25.000000000000000
USGS	302932091101903	30.492411890000000	-91.172051699999997	S	NAD83	59.00	2.5	NGVD29	1234	1975-03-19	2020-11-24	504	25.000000000000000
USGS	302932091111101	30.492411900000000	-91.186496599999998	S	NAD83	65.00	5.	NGVD29	424	1944-12-22	1975-07-15	1070	25.000000000000000
USGS	302935086074501	30.487140759999999	-86.136607299999994	S	NAD83	2.70	.01	NGVD29	187	1947-09-03	1994-10-27	123	16.167200088500977
USGS	302941090032001	30.494722199999998	-90.055555600000005	S	NAD83	30	2.5	NGVD29	1825	1999-12-08	2020-09-11	73	25.000000000000000
USGS	302942091101501	30.495189600000000	-91.170940599999994	T	NAD83	62.00	5.	NGVD29	673	1941-02-17	1963-06-07	253	25.000000000000000
USGS	302946092402801	30.496312150000001	-92.674586300000001	S	NAD83	54.00	2.5	NGVD29	225	1940-01-17	1964-03-24	87	20.861999511718750
USGS	302948095422501	30.498833330000000	-95.710611099999994	1	NAD83	299	1	NAVD88	107	1952-11-28	2020-10-14	236	23.144479751586914
USGS	302955091060501	30.498800500000002	-91.101494299999999	S	NAD83	51.00	5.	NGVD29	385	1974-07-09	2020-09-30	166	25.000000000000000
USGS	302955091060601	30.498800500000002	-91.101772100000005	S	NAD83	51	5	NGVD29	603	1974-07-09	2020-09-30	174	25.000000000000000
USGS	302956090504601	30.499078680000000	-90.847320800000006	F	NAD83	48.00	2.5	NGVD29	1300	1966-08-25	2020-09-02	294	25.000000000000000
USGS	302957090274001	30.500747199999999	-90.461199500000006	F	NAD83	35.00	5	NGVD29	2449	1956-10-21	2013-02-15	373	25.000000000000000
USGS	302958087230001	30.499640379999999	-87.383310300000005	S	NAD83	103.00	5.	NGVD29	198	1971-03-01	1987-01-05	190	17.733489990234375
USGS	302958087230002	30.499640379999999	-87.383310300000005	S	NAD83	103.00	5.	NGVD29	42.0	1971-03-01	1979-03-06	94	17.733489990234375
USGS	302958091124801	30.499444440000001	-91.213333300000002	5	NAD83	26.00	2.5	NGVD29	840	1980-07-15	2020-09-11	154	25.000000000000000
USGS	302958091124802	30.499444440000001	-91.213333300000002	5	NAD83	26.00	2.5	NGVD29	650	1979-09-19	2020-09-11	157	25.000000000000000
USGS	303001091093801	30.500467239999999	-91.160662599999995	S	NAD83	56.00	5	NGVD29	1496	1943-03-01	2020-09-29	944	25.000000000000000
USGS	303004092541101	30.501311789999999	-92.903204599999995	F	NAD83	42.97	2.5	NGVD29	62.0	1957-12-30	2020-10-29	193	21.984809875488281
USGS	303006087205201	30.501862590000002	-87.347753499999996	S	NAD83	89.00	5.	NGVD29	196	1971-02-18	1987-01-05	189	14.542619705200195
USGS	303006087205202	30.501862590000002	-87.347753499999996	S	NAD83	89.00	5.	NGVD29	60.0	1971-03-01	1976-12-06	67	14.542619705200195
USGS	303007090274801	30.499080599999999	-90.461754999999997	S	NAD83	35.00	5.	NGVD29	2190	1950-07-27	1985-10-04	215	25.000000000000000
USGS	303010090120701	30.502969539999999	-90.202025500000005	S	NAD83	38	5	NGVD29	34.0	1968-11-08	2014-03-13	79	25.000000000000000
USGS	303018087192201	30.505195879999999	-87.322752600000001	S	NAD83	77.00	5.	NGVD29	177	1971-02-01	1988-09-24	192	11.881250381469727
USGS	303018087192202	30.505195879999999	-87.322752600000001	S	NAD83	77.00	10	NGVD29	59.0	1971-02-01	1988-09-24	203	11.881250381469727
USGS	303021086351601	30.506030599999999	-86.587730199999996	S	NAD83	89.33	.1	NGVD29	591	1948-01-01	1990-05-16	63	7.911584854125977
USGS	303023091075601	30.506578149999999	-91.132328500000000	S	NAD83	56.77	.01	NGVD29	350	1967-09-15	1988-10-20	97	25.000000000000000
USGS	303026091102201	30.507411529999999	-91.172885100000002	S	NAD83	62.00	5.	NGVD29	1196	1927-07-20	1979-03-07	154	25.000000000000000
USGS	303026091113001	30.507411569999999	-91.191774499999994	S	NAD83	61.00	5.	NGVD29	1940	1937-01-01	2020-09-29	344	25.000000000000000
USGS	303030093120501	30.508532590000002	-93.201547000000005	S	NAD83	83.83	.01	NGVD29	276	1943-08-12	1985-03-08	892	25.000000000000000
USGS	303034090380301	30.509635050000000	-90.634259689999993	S	NAD83	46.00	2.5	NGVD29	1865	1949-11-06	2020-09-01	296	25.000000000000000
USGS	303034091110801	30.509633699999998	-91.185663300000002	S	NAD83	57.37	.1	NGVD29	600	1925-12-16	1965-06-04	994	25.000000000000000
USGS	303039092480701	30.511033999999999	-92.802090699999994	S	NAD83	48.14	5	NGVD29	271	1940-01-16	1983-04-05	103	22.286920547485352
USGS	303043087182201	30.512140169999999	-87.306085390000007	F	NAD83	74.00	10	NGVD29	180	1971-02-01	1976-06-07	63	9.921197891235352
USGS	303043087182202	30.512140169999999	-87.306085390000007	F	NAD83	74.00	10	NGVD29	84.0	1971-02-01	1976-06-07	62	9.921197891235352
USGS	303047091112001	30.513244759999999	-91.188996700000004	S	NAD83	59.00	5.	NGVD29	540	1952-10-16	1976-11-09	331	25.000000000000000
USGS	303056091112001	30.515744689999998	-91.188996689999996	S	NAD83	67.00	5	NGVD29	1334	1933-09	1965-02-05	473	25.000000000000000
USGS	303100093411201	30.516868639999998	-93.686838499999993	F	NAD83	80.00	2.5	NGVD29	165	1968-02-09	1985-03-06	80	25.000000000000000
USGS	303104090335901	30.517968580000002	-90.565646900000004	S	NAD83	42.00	5	NGVD29	2442	1969-05-19	2015-01-21	104	25.000000000000000
USGS	303106087134801	30.518529000000001	-87.229971699999993	F	NAD83	112.00	.1	NGVD29	400	1973-04-01	1980-05-01	77	17.372190475463867
USGS	303107092025201	30.518807870000000	-92.047896800000004	F	NAD83	38	1.6	NAVD88	180	1949-03-11	1963-04-02	76	17.207229614257813
USGS	303108087162301	30.519084480000000	-87.273028699999998	S	NAD83	132.00	.1	NGVD29	239	1939-12-01	1994-12-09	151	11.664340019226074
USGS	303108092041201	30.519085839999999	-92.070119800000001	F	NAD83	60.00	5	NGVD29	629	1966-04-11	2001-06-04	194	19.668100357055664
USGS	303109092041901	30.519641340000000	-92.064564000000004	S	NAD83	62.00	2.5	NGVD29	100	1966-06-09	1999-08-15	184	18.847810745239258
USGS	303109092041902	30.519363599999998	-92.072064299999994	S	NAD83	62.00	2.5	NGVD29	478	1966-06-07	1982-06-24	166	19.668100357055664
USGS	303109092252401	30.518255400000001	-92.423743799999997	F	NAD83	52	2.5	NGVD29	279	1944-04-20	1965-07-27	250	25.000000000000000
USGS	303110089070201	30.517972480000001	-89.117818700000001	S	NAD83	80.	10	NGVD29	457.	1939-04-01	1996-10-31	119	19.826469421386719
USGS	303113090575101	30.520466580000001	-90.964268500000003	S	NAD83	51.00	2.5	NGVD29	1700	1949-07-11	1965-06-02	91	25.000000000000000
USGS	303115091113701	30.521022349999999	-91.193719000000002	S	NAD83	67.00	5	NGVD29	2590	1953-08-21	1990-06-12	207	25.000000000000000
USGS	303118092493901	30.521867080000000	-92.827647099999993	S	NAD83	45.00	5	NGVD29	660	1993-02-23	2020-10-29	112	23.179290771484375
USGS	303142084214601	30.528531630000000	-84.362681499999994	F	NAD83	122.20	.1	NGVD29	225	1977-05-16	2011-07-19	75	20.860630035400391
USGS	303142084214602	30.528531630000000	-84.362681499999994	F	NAD83	122.2	0.1	NGVD29	nodata	1977-05-16	2011-07-19	71	20.860630035400391
USGS	303143095334801	30.528166670000001	-95.563916699999993	1	NAD83	314.22	1	NAVD88	181	1989-12-27	2020-10-14	169	20.019649505615234
USGS	303143095334802	30.528888890000001	-95.563611100000003	S	NAD83	313.88	1	NAVD88	114	1989-11-01	2004-06-02	65	20.019649505615234
USGS	303150092252101	30.530755200000002	-92.422632600000000	S	NAD83	50.72	.01	NGVD29	708	1965-06-29	1987-10-20	216	25.000000000000000
USGS	303150092252102	30.530755200000002	-92.422632600000000	S	NAD83	50.55	.01	NGVD29	203	1965-06-24	1985-04-05	203	25.000000000000000
USGS	303154091083901	30.531855300000000	-91.144273299999995	S	NAD83	68.00	5	NGVD29	1345	1958-04-29	1991-01-18	700	25.000000000000000
USGS	303159090110001	30.533246640000002	-90.183414299999995	S	NAD83	44.00	2.5	NGVD29	3354	1969-05-02	2020-09-10	84	25.000000000000000
USGS	303208087132701	30.535750790000002	-87.224138199999999	S	NAD83	56.00	10	NGVD29	166	1971-02-01	1988-09-24	197	21.765630722045898
USGS	303208087132702	30.535750790000002	-87.224138199999999	S	NAD83	56.00	.5	NGVD29	44.0	1971-02-01	1978-09-01	88	21.765630722045898
USGS	303208087241101	30.535750499999999	-87.404978000000000	S	NAD83	123.43	.01	NGVD29	170	1959-07-08	1989-09-21	165	13.339289665222168
USGS	303214085580401	30.537416430000000	-85.967714200000003	F	NAD83	123.00	5.	NGVD29	506	1968-09-25	1990-05-15	96	6.800343990325928
USGS	303216081433301	30.538014799999999	-81.725657589999997	S	NAD83	16.00	2.5	NGVD29	1100	1966-05	2010-09-15	75	25.000000000000000
USGS	303216087194101	30.537972799999999	-87.328030699999999	F	NAD83	96.00	10	NGVD29	400	1973-04-01	1988-09-24	167	10.400190353393555
USGS	303227097404501	30.541031459999999	-97.679451999999998	F	NAD83	725	5	NGVD29	114.6	1987-02-12	1996-02-22	72	5.433745861053467
USGS	303238091085701	30.544077260000002	-91.149273500000007	S	NAD83	65.00	5.	NGVD29	330	1947-11-13	1986-08-14	322	25.000000000000000
USGS	303243084430301	30.545471460000002	-84.717415000000003	S	NAD83	250.41	.1	NGVD29	530	1974-10-25	1991-10-28	66	12.615030288696289
USGS	303247090544601	30.546577200000002	-90.912878399999997	S	NAD83	59.00	2.5	NGVD29	305	1984-05-16	2020-08-31	76	25.000000000000000
USGS	303247091544301	30.546583649999999	-91.912060900000000	S	NAD83	18.00	2.5	NGVD29	132	1966-06-07	2020-10-15	122	25.000000000000000
USGS	303249087140801	30.547139370000000	-87.235527500000003	S	NAD83	42.00	.1	NGVD29	201	1972-03-01	1985-04-01	155	19.005289077758789
USGS	303249087140802	30.547139370000000	-87.235527500000003	S	NAD83	43.00	.1	NGVD29	70.0	1972-03-01	1981-12-01	92	19.005289077758789
USGS	303250091365001	30.547777780000001	-91.614722200000003	5	NAD83	25.00	5	NGVD29	990	1972-10-05	2020-09-09	168	21.915809631347656
USGS	303251087150201	30.547694889999999	-87.250528000000003	F	NAD83	100.00	.1	NGVD29	84.0	1972-05-09	1988-09-24	185	16.130170822143555
USGS	303251087150202	30.547694889999999	-87.250528000000003	F	NAD83	100.00	.1	NGVD29	69.0	1972-05-09	1980-06-02	91	16.130170822143555
USGS	303251091115001	30.547688380000000	-91.197330300000004	F	NAD83	68.00	2.5	NGVD29	2926	1977-12-19	2020-09-29	196	25.000000000000000
USGS	303301092315801	30.550477659999999	-92.532914599999998	F	NAD83	44.70	.01	NGVD29	275	1944-04-22	1985-03-12	75	18.979059219360352
USGS	303341092254501	30.561588100000002	-92.429299599999993	F	NAD83	62.15	5	NGVD29	160	1939-12-07	1965-03-23	169	25.000000000000000
USGS	303346087185401	30.562972169999998	-87.314974800000002	S	NAD83	126.00	10	NGVD29	193	1972-04-01	1987-01-05	174	12.456620216369629
USGS	303347092482901	30.563255130000002	-92.808202499999993	S	NAD83	55.61	2.5	NGVD29	200	1940-01-16	1972-02-23	70	24.693950653076172
USGS	303350091100901	30.564076799999999	-91.169274000000001	T	NAD83	65.00	5	NGVD29	1640	1959-04-30	2020-09-28	271	25.000000000000000
USGS	303356091095301	30.565743430000001	-91.164829499999996	S	NAD83	63.96	.01	NGVD29	370	1967-09-15	2020-09-28	247	25.000000000000000
USGS	303357091330401	30.566666670000000	-91.551944399999996	5	NAD83	27.00	5	NGVD29	1637	1960-04-01	2020-09-09	165	24.627540588378906
USGS	303358091094401	30.566298969999998	-91.162329400000004	S	NAD83	66.00	5	NGVD29	239	1942-10-11	1987-10-27	447	25.000000000000000
USGS	303402091325501	30.567222200000000	-91.548611100000002	5	NAD83	26.00	5	NGVD29	2294	1960-05-05	2020-09-09	232	24.875799179077148
